0.1	-1.3857044748473507e-18
0.2	1.1630104012809528e-14
0.3	2.8211150081713383e-11
0.4	7.068750445525089e-09
0.5	4.95349996493669e-07
0.6	1.5011899513478374e-05
0.7	0.0002455461115334605
0.7999999999999999	0.0024058297007758266
0.8999999999999999	0.014292616537334258
0.9999999999999999	0.049999999999999
1.0999999999999999	0.10891846149744028
1.2	0.1732751594087589
1.3	0.23213583132594265
1.4	0.2837208122914089
1.5	0.32899749933501626
1.5999999999999999	0.369114250850057
1.7	0.40495897324328234
1.8	0.4371911671537921
1.9	0.4663173308913071
2.0	0.4927430100599869
