0.1	8.43368011769216e-18
0.2	8.71366763527134e-15
0.3	2.5343247953141243e-11
0.4	6.943641955749252e-09
0.5	5.06620980424912e-07
0.6	1.55847201450812e-05
0.7	0.00025483381578411565
0.7999999999999999	0.0024677850814164757
0.8999999999999999	0.014417426978947715
0.9999999999999999	0.049999999999999475
1.0999999999999999	0.10948240205804458
1.2	0.1759958893415576
1.3	0.23772619013175783
1.4	0.2918546077080758
1.5	0.3389393280475391
1.5999999999999999	0.3801199835384474
1.7	0.4164239299016779
1.8	0.44867553322170395
1.9	0.47752540205786975
2.0	0.5034906041269069
